,0,1,2,3,4,5
0,2.926007462733016e-07,6.854949522784277e-08,1.3858209241866382,2.8260459953919064,0.9308709667876951,0.05721877813324505
1,2.9915347812108743e-07,6.820911528838868e-08,1.4158911833639078,2.7922966967560368,0.933781957161172,0.059020116873508055
2,2.872470019556453e-07,6.727465622480636e-08,1.3911469192259522,2.8422734211092213,0.9303271833847385,0.05545687313809655
3,3.024220922600134e-07,7.431930893480688e-08,1.2768183444083558,2.8007806986364994,0.933877699215278,0.05872570603775418
4,3.147779052655207e-07,6.755429764735793e-08,1.1510155174329175,2.7573054281092744,0.9379097032096574,0.055859792957529186
5,3.2144611350914726e-07,6.998126560479987e-08,1.3107153162411964,2.7161951085806737,0.939960686955917,0.058598731295168016
6,2.9915347812108743e-07,6.820911528838868e-08,1.4158911833639078,2.7922966967560368,0.933781957161172,0.059020116873508055
7,2.9935051023235833e-07,6.979091067038473e-08,1.2569386340423425,2.817694473847862,0.9315964775857439,0.05659186175450348
8,2.956721027463392e-07,7.710039740857257e-08,1.2606113167790938,2.8288852040643957,0.9334979472378211,0.057605685232212656
9,3.147779052655207e-07,6.755429764735793e-08,1.1510155174329175,2.7573054281092744,0.9379097032096574,0.055859792957529186
10,2.7667487759317554e-07,6.760146136848557e-08,1.4283943828389836,2.8489293547855845,0.9273799559830352,0.05687780087127414
11,2.8636127149797266e-07,6.645944965357537e-08,1.4873021842741094,2.8138966314672973,0.9274482888940637,0.06073181674758721
12,3.180632967091185e-07,7.296312752805053e-08,1.2270323115254689,2.751570554060193,0.9392248461533784,0.05668626222763762
13,3.085230364204381e-07,7.336320724426009e-08,1.3102080585506746,2.7592799130453542,0.9369902560158803,0.059768047141737446
14,3.0002377394206897e-07,6.999945795928749e-08,1.3875314537964991,2.8127893701119677,0.9349618256765386,0.055396989896580595
15,3.180144667775255e-07,6.48212535616016e-08,1.3709864257918025,2.7287486859856895,0.9360430022509731,0.061049416851653215
16,2.871509594126643e-07,7.16016061141913e-08,1.4236588642775325,2.842349832088433,0.9307352632803414,0.06137879658287859
17,2.923685194986012e-07,7.068205990355182e-08,1.3602397879090786,2.8086352590798302,0.9315986678163509,0.05866952154990801
18,3.0848223628260786e-07,7.20789649871671e-08,1.3182218517248478,2.7507550994499192,0.9375662868585831,0.0555159296767328
19,3.180444341411085e-07,6.758053886789743e-08,1.34283183825094,2.728520772936637,0.9406154213986379,0.057467522320128195
20,2.923685194986012e-07,7.068205990355182e-08,1.3602397879090786,2.8086352590798302,0.9315986678163509,0.05866952154990801
21,2.8636127149797266e-07,6.645944965357537e-08,1.4873021842741094,2.8138966314672973,0.9274482888940637,0.06073181674758721
22,3.0339580594442724e-07,7.053913089556231e-08,1.3135326626657793,2.790184126605757,0.934724753573423,0.05688762015457294
23,3.2963261858843743e-07,7.058814926459005e-08,1.3949453063502892,2.702944084358807,0.9407425565989991,0.05449927001607091
24,2.951645784357002e-07,6.630973194336857e-08,1.3801404198507254,2.8038087697113045,0.9332537874387719,0.05905247609853892
25,3.153903928335505e-07,6.616520969522895e-08,1.3249981592828894,2.727795639841257,0.9390144901579217,0.061880128736513496
26,2.9316644718012134e-07,7.153471669461141e-08,1.359483407658351,2.8116112624133494,0.9323551839300406,0.05886097118828326
27,2.706177045443997e-07,6.766706073842122e-08,1.4965193067366023,2.8667592234496326,0.9240169521107593,0.0558419304378267
28,2.891172505768669e-07,6.764558795924127e-08,1.3432129088260087,2.8151374881459743,0.9303853503081374,0.05750826100576645
29,2.989477021674532e-07,6.841600007960361e-08,1.3999904207111595,2.790107556439613,0.9322905737540358,0.06058355360743051
30,2.951970125276223e-07,7.156644506566352e-08,1.403179468736156,2.8143342144490093,0.9309909465558917,0.05730668792496396
31,2.9260034702569925e-07,7.279352521424111e-08,1.4187384008469022,2.8247797662901464,0.9307490878325291,0.05993241947310213
32,2.8707983527343413e-07,7.052581578547934e-08,1.3516817194000466,2.8276075557061087,0.9301774457551073,0.05661081392460754
33,3.043354998220217e-07,6.910322632878832e-08,1.29651596828032,2.7971420902152744,0.9337254290593203,0.05558200888048037
34,2.8636127149797266e-07,6.645944965357537e-08,1.4873021842741094,2.8138966314672973,0.9274482888940637,0.06073181674758721
35,2.9316644718012134e-07,7.153471669461141e-08,1.359483407658351,2.8116112624133494,0.9323551839300406,0.05886097118828326
36,3.040026874503219e-07,6.715888766007741e-08,1.2855001620995945,2.7862541557046123,0.9352988860476502,0.05940817112286101
37,2.9145424569178576e-07,6.505077188870761e-08,1.4297798460005067,2.8026344471324953,0.9312612107891658,0.058136871195398454
38,2.8286881061301364e-07,6.834677551520737e-08,1.3397367496686448,2.8335426972383173,0.9307400078408137,0.05283568596847199
39,3.2963261858843743e-07,7.058814926459005e-08,1.3949453063502892,2.702944084358807,0.9407425565989991,0.05449927001607091
40,3.0099937086791946e-07,6.947302866107028e-08,1.2972130687966759,2.7886568754984404,0.9345433073974382,0.05445910663566644
41,3.0099937086791946e-07,6.947302866107028e-08,1.2972130687966759,2.7886568754984404,0.9345433073974382,0.05445910663566644
42,3.127360583199819e-07,6.88689751906754e-08,1.3708629592227186,2.7510806630829716,0.9372581582223587,0.05854677911153394
43,2.917538819793473e-07,6.411387644917398e-08,1.3429354998277048,2.81812760520277,0.9301238788973372,0.058329595026980985
44,2.895299029929832e-07,7.432839741593058e-08,1.4252191321378767,2.841243143314648,0.9306166482514362,0.05885400386194661
45,2.8681552174283675e-07,6.642953102546045e-08,1.4122598459887201,2.8147344826040257,0.9299777605173158,0.05697715231987743
46,3.086139432001925e-07,6.806279637607694e-08,1.3181373226526862,2.7669226466698054,0.9379599817289023,0.05621579547140998
47,3.040582308549842e-07,6.910949628942531e-08,1.2668736499580606,2.7681155892337257,0.9352814583169109,0.0562061490253003
48,3.078352633096348e-07,7.009388832476159e-08,1.273353633838258,2.784341061299584,0.9347390488503781,0.058115513189867185
49,2.9935051023235833e-07,6.979091067038473e-08,1.2569386340423425,2.817694473847862,0.9315964775857439,0.05659186175450348
50,3.127360583199819e-07,6.88689751906754e-08,1.3708629592227186,2.7510806630829716,0.9372581582223587,0.05854677911153394
51,2.97607541319381e-07,6.476277369371957e-08,1.4202626432136027,2.8028288893938536,0.9337398729512453,0.05326468447740518
52,2.923734616082037e-07,7.189484476008073e-08,1.3743411840845203,2.820740592393228,0.9319358499713237,0.05804987387301819
53,3.0099937086791946e-07,6.947302866107028e-08,1.2972130687966759,2.7886568754984404,0.9345433073974382,0.05445910663566644
54,2.9935051023235833e-07,6.979091067038473e-08,1.2569386340423425,2.817694473847862,0.9315964775857439,0.05659186175450348
55,2.939675193572003e-07,6.853705024311505e-08,1.2105785699044536,2.835829934305479,0.9314573414966781,0.05558726297043248
56,3.1331808420791513e-07,7.494691565902591e-08,1.3588942417667347,2.7625649206129768,0.9388581680477074,0.05569223128458167
57,3.0848223628260786e-07,7.20789649871671e-08,1.3182218517248478,2.7507550994499192,0.9375662868585831,0.0555159296767328
58,2.891172505768669e-07,6.764558795924127e-08,1.3432129088260087,2.8151374881459743,0.9303853503081374,0.05750826100576645
59,2.951970125276223e-07,7.156644506566352e-08,1.403179468736156,2.8143342144490093,0.9309909465558917,0.05730668792496396
60,2.92241772874894e-07,6.688148123241083e-08,1.351477283691015,2.801310090826075,0.9321328065679358,0.05619895103323813
61,2.88639521161018e-07,7.304916822593469e-08,1.410686137482064,2.8235641763122694,0.9304795807980003,0.05613286131475492
62,3.0330295281731875e-07,7.032234752476239e-08,1.3356392763806075,2.7773376641776695,0.9359022613944112,0.0575203283975928
63,3.1057796730702975e-07,6.693180901426642e-08,1.3144249569398134,2.788015793758285,0.9343228042931258,0.054183965345767415
64,2.706177045443997e-07,6.766706073842122e-08,1.4965193067366023,2.8667592234496326,0.9240169521107593,0.0558419304378267
65,3.071349209066206e-07,6.869687721934285e-08,1.2910347511142715,2.7602474884631674,0.9363233567490667,0.058228717215154324
66,3.185839496579493e-07,6.949401796025401e-08,1.2182070259262245,2.7103110102594745,0.9423447328819212,0.05564906495660815
67,2.642513270202456e-07,6.545780201519727e-08,1.5415923527892803,2.8542597275905663,0.9216294733050365,0.05336137638662597
68,2.957013943414827e-07,6.778089275974555e-08,1.4002991065442354,2.792051523886624,0.9322856775321686,0.059733098593136025
69,3.153903928335505e-07,6.616520969522895e-08,1.3249981592828894,2.727795639841257,0.9390144901579217,0.061880128736513496
70,3.149140319634401e-07,7.177646199225979e-08,1.1676645154487233,2.7536943194977876,0.9383207558663484,0.05395440521199757
71,2.9085407871176656e-07,6.667635979842445e-08,1.3929314188757125,2.816627663759624,0.9298018628422097,0.055124618119679725
72,3.043354998220217e-07,6.910322632878832e-08,1.29651596828032,2.7971420902152744,0.9337254290593203,0.05558200888048037
73,3.147779052655207e-07,6.755429764735793e-08,1.1510155174329175,2.7573054281092744,0.9379097032096574,0.055859792957529186
74,3.2963261858843743e-07,7.058814926459005e-08,1.3949453063502892,2.702944084358807,0.9407425565989991,0.05449927001607091
75,2.9915347812108743e-07,6.820911528838868e-08,1.4158911833639078,2.7922966967560368,0.933781957161172,0.059020116873508055
76,2.9267163084736194e-07,7.462005602175007e-08,1.372573217031643,2.835519928887724,0.9322820089967035,0.05825327990456253
77,2.948231710106664e-07,6.834621868183812e-08,1.3952054537136396,2.83913084687753,0.9321128118865178,0.05904113576318559
78,3.039124611300889e-07,7.58948812221616e-08,1.2875020548599523,2.799361225194822,0.936100815961156,0.05641467487749463
79,2.9148017186100883e-07,7.177711524008854e-08,1.381883972438779,2.847623509059016,0.9335589256776166,0.056242582648093786
80,3.144730013787098e-07,7.051249036845942e-08,1.4196406038923604,2.7693649225658077,0.936657947003306,0.05871171298115252
81,2.952299112646192e-07,7.718748966189383e-08,1.3057565892102165,2.812247279109962,0.9331297504903894,0.05968394844207192
82,3.153903928335505e-07,6.616520969522895e-08,1.3249981592828894,2.727795639841257,0.9390144901579217,0.061880128736513496
83,2.8286881061301364e-07,6.834677551520737e-08,1.3397367496686448,2.8335426972383173,0.9307400078408137,0.05283568596847199
84,3.2963261858843743e-07,7.058814926459005e-08,1.3949453063502892,2.702944084358807,0.9407425565989991,0.05449927001607091
85,2.9754250796532617e-07,7.789128211420219e-08,1.2719609753510701,2.8033651568622044,0.9350369476239717,0.05796078167565233
86,2.8707983527343413e-07,7.052581578547934e-08,1.3516817194000466,2.8276075557061087,0.9301774457551073,0.05661081392460754
87,2.9454211981665803e-07,6.678134639984543e-08,1.4487801881422926,2.7766229079718285,0.9302296067135006,0.060931987201031546
88,3.028648765220145e-07,6.681984326933772e-08,1.3288682391226012,2.7827496986551745,0.9332209511749204,0.05685060044201695
89,2.706177045443997e-07,6.766706073842122e-08,1.4965193067366023,2.8667592234496326,0.9240169521107593,0.0558419304378267
90,2.891172505768669e-07,6.764558795924127e-08,1.3432129088260087,2.8151374881459743,0.9303853503081374,0.05750826100576645
91,3.076221287139667e-07,6.573322103852828e-08,1.201112834308593,2.7636179114286854,0.9356264275976879,0.058115953771972984
92,3.0919750136185097e-07,6.950487871544967e-08,1.0554768958329355,2.774305560265577,0.935147289737732,0.059797003254803416
93,3.028648765220145e-07,6.681984326933772e-08,1.3288682391226012,2.7827496986551745,0.9332209511749204,0.05685060044201695
94,3.1331808420791513e-07,7.494691565902591e-08,1.3588942417667347,2.7625649206129768,0.9388581680477074,0.05569223128458167
95,3.085230364204381e-07,7.336320724426009e-08,1.3102080585506746,2.7592799130453542,0.9369902560158803,0.059768047141737446
96,3.086139432001925e-07,6.806279637607694e-08,1.3181373226526862,2.7669226466698054,0.9379599817289023,0.05621579547140998
97,2.952299112646192e-07,7.718748966189383e-08,1.3057565892102165,2.812247279109962,0.9331297504903894,0.05968394844207192
98,3.185839496579493e-07,6.949401796025401e-08,1.2182070259262245,2.7103110102594745,0.9423447328819212,0.05564906495660815
99,3.119463347317801e-07,7.557221991759599e-08,1.3703620377130654,2.7425689128842636,0.9392124743190802,0.06109594025918996
